song ID,song name,song popularity,artist name,artist id,artist genres,album name,album id,album release date,track image,artist image
spotify:track:4908mwb34dqgcaxHeFjitw,Trust In You,1,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,"ccm, christian music, worship",How Can It Be,4pgbf6PoUwBlPQDBcATNq0,4/14/2015,https://i.scdn.co/image/ab67616d0000b2732f9c8795565ee6c3c3285de7,https://i.scdn.co/image/ab6761610000e5eb3f153e668b6ef3534b937673
spotify:track:7nzmXUrZwSOJPNmV0mOmEn,Good Grace - Live,56,Hillsong UNITED,74cb3MG0x0BOnYNW1uXYnM,"ccm, christian alternative rock, christian music, world worship, worship",People (Live),5tLfBSUv5KGNNOqbyKo1rD,4/26/2019,https://i.scdn.co/image/ab67616d0000b2731221e22e7e8f94569b52ef9a,https://i.scdn.co/image/ab6761610000e5eb955338e9d0a2662fa21a4a02
spotify:track:6FPLwwpWitg3Tvuy8FGHKT,All My Hope,56,Crowder,39xmI59WrIMyyJjSDq6WCu,"ccm, christian alternative rock, christian music, worship",All My Hope,2Sa4xXwFFbQM02rxdK9vQe,09/08/2017,https://i.scdn.co/image/ab67616d0000b2730841e6c13cf6ad67a885115f,https://i.scdn.co/image/ab6761610000e5ebaecbdf1af0a0e8871b4328aa
spotify:track:4EHWldZTas5KUyFtT0rQlY,"Lord, I Need You",66,Matt Maher,1dPl8axUL09mso0myZqPZW,"anthem worship, canadian ccm, ccm, christian alternative rock, christian music, world worship, worship",All The People Said Amen,2WtZ4nYCFphrLzFcjuxhyu,4/19/2013,https://i.scdn.co/image/ab67616d0000b27386bac647be85db779e113131,https://i.scdn.co/image/ab6761610000e5ebe5aa5a18df52383b5b2a42d0
spotify:track:48LRu8wJeDbUaAlZMg7fBF,I Am Not Alone - Live,61,Kari Jobe,5XlSS9O4eHRiJ0hKzbaFQ2,"anthem worship, ccm, christian alternative rock, christian music, world worship, worship",Majestic (Live),1CMgCsrwDku8Q6bOjNSJJr,01/01/2014,https://i.scdn.co/image/ab67616d0000b273ffcb2f8f448a91dff9497d8f,https://i.scdn.co/image/ab6761610000e5ebb0fd004b9a8c8544101358d3
spotify:track:6JMB2z5tLaBgjt9sCduQYn,Flashdance (What a Feeling) (feat. Irene Cara),35,Ginny Vee,6NpvqNPc5r8VMwMMrxzgfO,,Flashdance (What a Feeling) (feat. Irene Cara),79GUV5W9pjAplb8B3irxGj,9/25/2020,https://i.scdn.co/image/ab67616d0000b27347aaeeb8f0f7b0ff5f2953ac,https://i.scdn.co/image/ab6761610000e5eb642057d942d33669629faede
spotify:track:0ppqeev8d0ZnT6DPKMWEEg,Sogni e Cocktail,15,33,0BabO0YDLq8UIDVCqzxJiR,,Sogni e Cocktail,0WkWrjA07v71YVz22UObC0,08/06/2020,https://i.scdn.co/image/ab67616d0000b273f1bd25c3219d65414c6ca66b,https://i.scdn.co/image/ab6761610000e5ebfe286d99d06a2f0cd969c7d3
spotify:track:377GzWaa7cK5ZCralnCSx3,JEJE LEE,0,Oluwa St. Gabriel,7wRpRMRzo4ObtiMhIieDLL,,JEJE LEE,2wM8XBODe1QlVvmLZEVjaX,09/10/2020,https://i.scdn.co/image/ab67616d0000b273757f04a5d100f06a758154c3,https://i.scdn.co/image/ab6761610000e5eb597f93570dd9f86c862c4160
spotify:track:4zskJEGkssVhIElfBas6Ax,Talk,0,Olabernic,7A7SCaEkEpGApyDUaMeAdx,,Talk,6hL2x6JND52mLj4xBT5BHk,09/01/2020,https://i.scdn.co/image/ab67616d0000b273218a6602a33b74c480528899,https://i.scdn.co/image/ab6761610000e5eb063317a33df08f9c1bd601f8
spotify:track:0rG1ulqGhjappQGrIihpEs,Half a Heart,51,BEAUZ,2Wzb0u138rgoZQTK3ytknT,"pop dance, pop edm",Half a Heart,1itmciWyvnGBQoGXei0NZT,09/01/2020,https://i.scdn.co/image/ab67616d0000b2734b736fe31e46a323664c3d97,https://i.scdn.co/image/ab6761610000e5ebda6b4695ff873d64b18a19e0
spotify:track:23DjOqKpkVGueFPYHAJpfj,Lazarus,0,Seismal D,60izpOeeXoqfHmhm71sg8i,deep minimal techno,Palindrome,55pWJESSkOXACN3iCwQmD1,8/28/2020,https://i.scdn.co/image/ab67616d0000b273b8ce8efcd5cd32727a99b071,https://i.scdn.co/image/ab6761610000e5ebedfc5412a79a1edb667aa008
spotify:track:5IjgmkgiGGX0CR6PLTA106,I won't die,2,Dr. Wesh,5qTA5yhqkIYIwFNwdCLFP0,,I won't die,5ZSLtNF7vh1xXH3Mtw9Syx,7/24/2020,https://i.scdn.co/image/ab67616d0000b273d702417f635edf3dd7c866b4,https://i.scdn.co/image/ab6761610000e5eb629b20c5774ebdcd81ad3c43
spotify:track:0b6YfpW57qzYd5fdtAHjHP,White Butterflies,0,Sagi Rei,14P2FhDt3wjCMSYCoWcv7U,italian adult pop,Original Songs,0CcqM3enEmnjjJ3Va45I0S,9/27/2019,https://i.scdn.co/image/ab67616d0000b273d790667b2e336e64dfdf83af,https://i.scdn.co/image/91cefef6a2bd3168ab128f5c4aaf72a64103960c
spotify:track:4yGzXnAsVQRh81FsZ6fiqu,Hell Is Not My Nightmare,0,Labán,1iSJ17cAQFOlXvFimf3PEb,,Todos Somos Dueños de Aquí,3yTiMRZOnZBM0yyqRsOQRc,07/10/2020,https://i.scdn.co/image/ab67616d0000b273b821c24b208400728f6a87d9,https://i.scdn.co/image/ab6761610000e5ebd5b01de90933183926d08914
spotify:track:1WSZqzdN1jFN01KOZtT3Nb,You Got It - Alessandro Viale Mix,2,Style da Kid,1JpJWfPLvsbrrVgVjxVwKO,,You Got It (Alessandro Viale Mix),1w11Ew6PRzuTbM4gFl6qcQ,07/09/2020,https://i.scdn.co/image/ab67616d0000b273e40a7eac5a49b2c6cc1e343a,https://i.scdn.co/image/ab6761610000e5ebafaee23d2d7ce45fbcd914c9
spotify:track:5YWQLkvQLmHCxPyOiIgZXy,Money,0,Keineartt,2gioQ7JEwbxrizWYni7gt5,,Money,7r3MaVHPAYCAkgr8nvixtq,9/18/2020,https://i.scdn.co/image/ab67616d0000b273356d4f32dde0e32e56ec120c,https://i.scdn.co/image/ab6761610000e5eb99d4d8eee3bd6e261a2392cb
spotify:track:2wMQSyYxySbZ7o2vxcHdeB,Please Don't Go,25,BEAUZ,2Wzb0u138rgoZQTK3ytknT,"pop dance, pop edm",Please Don't Go,457ZRYSA2JDAPOkcDRzuHP,2/20/2020,https://i.scdn.co/image/ab67616d0000b273ec0ac4b9b29da2ca5a509c20,https://i.scdn.co/image/ab6761610000e5ebda6b4695ff873d64b18a19e0
spotify:track:4VbsM1FiNdzJWaG3YXqwXu,Hold On,4,Jonas Wak,3IkI3jqqSYlBrqK3IgGoNn,,Hold On,4GNU3u1NAaXKJaC79O7CkO,6/19/2020,https://i.scdn.co/image/ab67616d0000b2733912cf6ac8670f4d8045fa9b,https://i.scdn.co/image/ab6761610000e5eb044b2c173363066efd0205f2
spotify:track:2YnDvpk89UJ5mYi1nfBmEc,Eyes of God,14,Multiversa,5TJUKHXGMMli7h6pZdtRtU,,Eyes of God,3Vlq5B3pBeE2X20VCCLqit,06/12/2020,https://i.scdn.co/image/ab67616d0000b2737748ee8f1e8a4a896c52b79c,https://i.scdn.co/image/ab6761610000e5eb1bd585567cfbd035462da446
spotify:track:0jxyJnjRbotFwXDcjrHVA0,29,2,Andry J,2hAfluo80uBMGpmRI1kLF7,,29,2JOwoarcNdsYNHACjF1Yq1,06/09/2020,https://i.scdn.co/image/ab67616d0000b2739e405e95bfdb26c033ff759f,https://i.scdn.co/image/ab6761610000e5ebc33c2cce13f49af4abfc17e8
spotify:track:3wYGH6FeTUG49Kz33teMNU,Danger0us,0,Simon Leeu,2a5Huiv4xSiTObqJSVteYS,,Danger0us,33YxcN7rearkpqqSkIRqwN,06/12/2020,https://i.scdn.co/image/ab67616d0000b2735af4b81db14998137fa4c334,https://i.scdn.co/image/ab6761610000e5ebb675a4f5a5290ed6c0280636
spotify:track:7bZKUFeZLJvPlhV9DGGq8g,Breathe Our Dreams,7,Fulvio Colasanto,7ceEbThtIein6vJq6OZvjd,,Breathe Our Dreams,259cdG46LkQNrPytDP6pza,1/17/2020,https://i.scdn.co/image/ab67616d0000b273803d5c5f264410ee620f1ac0,https://i.scdn.co/image/ab6761610000e5eb1119ab2430bf700fb9c85598
spotify:track:1QbjoLA3hdJBUCIlcjJIbW,Memories,0,BEAUZ,2Wzb0u138rgoZQTK3ytknT,"pop dance, pop edm",Memories,6YxnyAjGsM0Szc3qcdQ981,02/11/2020,https://i.scdn.co/image/ab67616d0000b2739f63049ec2df191a6ef24007,https://i.scdn.co/image/ab6761610000e5ebda6b4695ff873d64b18a19e0
spotify:track:5jxK5DZsBv3iC4EgPs6PSR,Thinking About You,0,Alltag,2nxTGa5aXErL9eUJPQiaZP,,Thinking About You,2ErvqmFnYyTtxTGFRmucqi,05/08/2020,https://i.scdn.co/image/ab67616d0000b27323993f57b7b83158449e2482,https://i.scdn.co/image/ab6761610000e5eb76d5909c79397a7e7dbb48f5
spotify:track:0jrGr5XKRBSr472h3AeEgz,Bounce It,0,Sean Dampte,0ufq9F6dXxSPbzHzQ2ap9i,,Bounce It,5L6MFCkMhObLvKBWYiEucP,03/06/2020,https://i.scdn.co/image/ab67616d0000b273f7895988d2e590468bb45a9b,https://i.scdn.co/image/ab6761610000e5eba543259072bac5a0ab9a0766
spotify:track:5Sizs4Chs8ZAL6npv5Dz9b,Look Into My Eyes,0,Zamy,1NgNJES9QTsErVqwlUrN95,,Look Into My Eyes,1HxLfuBxSB1CMw2dWtL57n,3/20/2020,https://i.scdn.co/image/ab67616d0000b273e20da2f6fdacdbfb8368cd4b,https://i.scdn.co/image/ab6761610000e5ebec6f258950d5cc58ab8b9f4d
spotify:track:2ZtF0WUbGGfirO7iX1VHll,Ay Wa - Original Mix,18,SCNDL,3Y7sK4nACC8R7WwAUUumCL,"electro house, melbourne bounce, melbourne bounce international",Ay Wa (Original Mix),5PzQrWEIZORLfVn5sFbSBR,04/10/2020,https://i.scdn.co/image/ab67616d0000b273833e2866853f269835f845b3,https://i.scdn.co/image/ab6761610000e5ebe84c4c31cb9a0b968d7c2519
spotify:track:3PeQJiTqEpmhq3x0Sxp2E9,Black Sheep,11,Rock-Aro,395wAi9hCBNmtlctRcDuDt,,Black Sheep,3wpHRGiKhIeDrzQQFWNbjQ,03/12/2020,https://i.scdn.co/image/ab67616d0000b273c6a3497ffeac029ed4641572,https://i.scdn.co/image/ab6761610000e5eba90ce1b876a9983b469d65b2
spotify:track:6EMl8uCBCNK7YuqDysZyMb,I Think About You - 2020 Remastering,5,Erika,5N9lpSK39RSCDkLxPNH4KC,italo dance,I Think About You (2020 Remastering),7ve0fTTGhuk8LD74KCgKLp,3/31/2020,https://i.scdn.co/image/ab67616d0000b273aaaf83fec4c3974540012693,https://i.scdn.co/image/ab6761610000e5eb9e0b5ca10faa31eeaa97c98d
spotify:track:6tJMZ8IRXlq2YxIESKSO8l,Treasure U,33,BEAUZ,2Wzb0u138rgoZQTK3ytknT,"pop dance, pop edm",Treasure U,5mwOSBYjY7NsSSiIa2xuml,04/10/2020,https://i.scdn.co/image/ab67616d0000b273ea63d1135d38b77c42b266f1,https://i.scdn.co/image/ab6761610000e5ebda6b4695ff873d64b18a19e0
spotify:track:2gw6Y7pFebUhI2spXx9vOW,Villain,5,Keineartt,2gioQ7JEwbxrizWYni7gt5,,Villain,7GAG5UkcQklNKVEll42r9L,4/17/2020,https://i.scdn.co/image/ab67616d0000b27328d17e23600cf109221cc81d,https://i.scdn.co/image/ab6761610000e5eb99d4d8eee3bd6e261a2392cb
spotify:track:1DIMAhnjxQ8EW3H9J94WxF,Keys,27,Medii,4tCRRxANqaE3qGSGLz0y3Q,pop edm,Keys,3haLjU8NDMX4KBM1p8BUwA,5/22/2020,https://i.scdn.co/image/ab67616d0000b2737c4320fc23c40bc933e4fc04,https://i.scdn.co/image/ab6761610000e5ebacbcdfd72020e8f01974acce
spotify:track:6VaSkir2bMHeCxvFH8HaMH,Lift Me Up,0,Berith,6WlRbK3j2H8VUREAEBfoaW,,Lift Me Up,60YtzE5f27emHKIdBmvBNa,5/15/2020,https://i.scdn.co/image/ab67616d0000b273e667f78874ab7c4ebd1c64ed,https://i.scdn.co/image/ab6761610000e5ebeafb4c3b0d7349905bb5a6bb
spotify:track:0XopE8BMx25yWpOYzc5OeY,Over (ZANJY & DJ a.d.r.i.a Radio Edit),8,Fabio Gómez,31MQbVkW5GHcfZ0HHgHwTl,,Over (US Rainbow Remixes),1OGThAjIiEyCkHSYZ5TAEp,07/10/2020,https://i.scdn.co/image/ab67616d0000b27306d5e031865e980df2d37a17,https://i.scdn.co/image/ab6761610000e5eb959d873b5417df86b3597529
spotify:track:3LTwtZxmlVdDIgTFMhN9jk,How Could I,0,Sagi Rei,14P2FhDt3wjCMSYCoWcv7U,italian adult pop,Original Songs,0CcqM3enEmnjjJ3Va45I0S,9/27/2019,https://i.scdn.co/image/ab67616d0000b273d790667b2e336e64dfdf83af,https://i.scdn.co/image/91cefef6a2bd3168ab128f5c4aaf72a64103960c
spotify:track:3iodYxNdIC2C8zYtnG6a0H,Running in The 90's,34,Max Coveri,4aFf48VQYRT631OJGgVwUv,"eurobeat, super eurobeat",Delta Ultimate Collection Presents,5tA7EPsnUBMdV3t0uNdIpy,3/15/2019,https://i.scdn.co/image/ab67616d0000b273ff8e84a3595776cd54c38598,https://i.scdn.co/image/ab67616d0000b27314851ddf06047958f7a41e9f
spotify:track:35jaqwOAuKoD3sIrJz0Dw3,Reputation,6,Clara Moroni,1xIa0kM33TSTfQvIeC7Ib8,,Reputation,4F4rBNxtyFlywKmn1WZpqV,5/15/2020,https://i.scdn.co/image/ab67616d0000b27399b1a7b19f1b6e7cc00bf9ac,https://i.scdn.co/image/ab6761610000e5eb8c212e8c5fed5b97cf210700
spotify:track:64jsAY5SKAWjdeY2ym9iQL,Raindrops,0,Sagi Rei,14P2FhDt3wjCMSYCoWcv7U,italian adult pop,Original Songs,0CcqM3enEmnjjJ3Va45I0S,9/27/2019,https://i.scdn.co/image/ab67616d0000b273d790667b2e336e64dfdf83af,https://i.scdn.co/image/91cefef6a2bd3168ab128f5c4aaf72a64103960c
spotify:track:472ZUBzay85D3m1WPNS5hh,The Undertime,0,Mr Campo,5sxeyVwaUECQJrIUPLz3LZ,,The Undertime,6B03boXjzx5fpjz6J7SZvn,7/31/2020,https://i.scdn.co/image/ab67616d0000b273972fbe01f40ba87c328fa69d,https://i.scdn.co/image/ab6761610000e5eb6821e9377719ab290d5cfc1b
spotify:track:0ypUR4MbiiBGOucXuRHBMV,Summer On A Solitary Boat,0,Aniene,61p2xrPojFbUyAdN8k6lc7,,Summer On A Solitary Boat,0ZrWHX3lxQbjuwGJJpSbtp,7/31/2020,https://i.scdn.co/image/ab67616d0000b2735dc9d0d14c5058085e3a5b83,https://i.scdn.co/image/ab6761610000e5eb25308d9ce8a0493a32c97082
spotify:track:4kaHG105J1FtkUdQ9p7Vn5,Balloon,0,Simon Leeu,2a5Huiv4xSiTObqJSVteYS,,Pioneer,1AOXGbS9MxCvV7jPoE6eNP,9/18/2020,https://i.scdn.co/image/ab67616d0000b27309e89abed49ab73f32484137,https://i.scdn.co/image/ab6761610000e5ebb675a4f5a5290ed6c0280636
spotify:track:1ZiWC1lkKAq0DayzdO814n,Restless Day,0,Pointless Play,6jGGkfVYCefNZ8u7ePem4S,,Breathless,2DHcBKJLdi2NFEWfrg8FCG,07/03/2020,https://i.scdn.co/image/ab67616d0000b27309805ad1c7888798b66027eb,https://i.scdn.co/image/ab6761610000e5eb2f576b8c4d0917ce9c7458bb
spotify:track:3nUgcuM9dXPBPQqyEuUZh2,Strange Memory,0,Electro Guy,0FQLuXjDtNuruZOww5UGH4,,Strange Memory,73OtasM0BMchpFEe0OeMP7,6/17/2020,https://i.scdn.co/image/ab67616d0000b273f3266eb6244331be3277a284,https://i.scdn.co/image/ab6761610000e5ebec07e60144eba8d6349de5e8
spotify:track:5y6kZ1JXtcCHGA92ioPdZe,Brave Fever,0,Electro Guy,0FQLuXjDtNuruZOww5UGH4,,Brave Fever,1iGIPAu3ekwZt9v0DQhPCj,4/30/2020,https://i.scdn.co/image/ab67616d0000b273ef2bd6540b2ca00d2e560dd0,https://i.scdn.co/image/ab6761610000e5ebec07e60144eba8d6349de5e8
spotify:track:2Car1qGvw1wIOaUqGnmeA8,Nice Day,0,Light Tribute,6OFpwfn02G8cgHMDHe8DNi,,Blank Paper,1lwyVSpu0PPOSJ3BBj4tAq,07/06/2020,https://i.scdn.co/image/ab67616d0000b273e8ea0ac0a71dca18fb9b2f53,https://i.scdn.co/image/ab6761610000e5ebf199a5443ea4a020105bf854
spotify:track:6vPoypKQeAAJzekCu1lAHa,Tomorrow Vibes,0,Happy Puppies,36CfM8iJT541EJSpOREFRb,,No Choice,43yW4BloKUeYvrauElrwWf,07/06/2020,https://i.scdn.co/image/ab67616d0000b273a55de5d4f0a4b126b33841c5,https://i.scdn.co/image/ab6761610000e5eb100fa3a97ec81ad9b1b42080
spotify:track:2UC5Aw9hzlZWrFCiyXUwzr,Lover of Power,0,Evil Green,59i3bQSHeKU2oQE67h23lU,,Game On,4zFr6gxUGybm9pFpE5x6Ym,07/04/2020,https://i.scdn.co/image/ab67616d0000b2734b4a32182d8dd07436eb2bf2,https://i.scdn.co/image/ab6761610000e5ebe162edb1e0f4e2cbb1c530c1
spotify:track:5YtPvCMjuIKcnH5ut1toaH,Shining Sun,0,Beyond Crazy,0hEtqbK68e7ECsNGs1nXDT,,Chaos Theory,4LkKkSjE7YOKNrTWdwio43,07/04/2020,https://i.scdn.co/image/ab67616d0000b27334a79be8df780e2af2a1c985,https://i.scdn.co/image/ab6761610000e5ebb7999ee3827c8ff0f9480902
spotify:track:2MYP4ooZ8XgGDEByjtCP9N,Loving You,0,Seafret,4Ly0KABsxlx4fNj63zJTrF,"folk-pop, modern rock, pop rock",Loving You,1GaqszvBZFIpQ5UicN8ito,02/08/2019,https://i.scdn.co/image/ab67616d0000b273a7ddf002612ea27a18a8bd6c,https://i.scdn.co/image/ab6761610000e5ebc06c684b0e9e5533b57414b1
spotify:track:0kIpJQHzu46yw6q3V78Ypt,Safe Inside - Acoustic,57,James Arthur,4IWBUUAFIplrNtaOHcJPRM,"pop, talent show, uk pop",Safe Inside (Acoustic),3yMhNXvtRBdXiG4tfKqge0,5/18/2020,https://i.scdn.co/image/ab67616d0000b273df927599a2efafaf48ceaca6,https://i.scdn.co/image/ab6761610000e5eb6867a4ce52401bd378bb5179
spotify:track:27Y1N4Q4U3EfDU5Ubw8ws2,What They'll Say About Us,29,FINNEAS,37M5pPGs6V1fchFJSgCguX,"alt z, electropop, la indie, pop",What They'll Say About Us,7AnQ4YEDYHaeirVTMx6jNp,09/02/2020,https://i.scdn.co/image/ab67616d0000b2735e0404e1d587f93431889513,https://i.scdn.co/image/ab6761610000e5eb62c4e056c114de5e46bc19b7
spotify:track:2smg1NNlkCgQNLbqwdn3bv,I'm Not Ok,54,RHODES,07FfkbljNIdl45Ijlh1aXS,,I'm Not Ok,54mW3F1jcXKC8kFlJ1MvtC,6/19/2020,https://i.scdn.co/image/ab67616d0000b27326d78d9e1de4f704fda96829,https://i.scdn.co/image/ab6761610000e5eb29453687895e5ef918e3f13c
spotify:track:0Hbn9DrKJiXgoQdVSwBn7B,Fix You - Live,60,Sam Smith,2wY79sveU1sp5g7SokKOiI,"dance pop, pop, uk pop",Fix You (Live),6VnppEx0PoQpbnfTOutyaQ,07/06/2020,https://i.scdn.co/image/ab67616d0000b273e5603837fd45184385bbd44d,https://i.scdn.co/image/ab6761610000e5ebe5a4f8ec6996364b2f824fcb
spotify:track:6pQUQdaZacg722q6sg6fPR,Blame,66,Grace Carter,2LuHL7im4aCEmfOlD4rxBC,"pop, uk contemporary r&b, uk pop",Blame,7ni2gVOM9o6KhFzyeVpy2p,7/17/2020,https://i.scdn.co/image/ab67616d0000b273fd41cd31515c6b582becfca3,https://i.scdn.co/image/ab6761610000e5eb2bbfdf0a9e71f692f0071dc3
spotify:track:01iY9wuMjG4Q5GMCebu27S,My Mistakes,0,Matthew Nolan,00eBZtIQVnVtZHOW1qDDDn,irish pop,My Mistakes,1kcgftNp8C8hMhZ1lfxjj4,07/10/2020,https://i.scdn.co/image/ab67616d0000b2731dfb9d0ecadc127e27bfadb1,https://i.scdn.co/image/ab6761610000e5ebd96370cebff95477e5327122
spotify:track:6CfAtjogau9v9kmtZVrNG8,If We're Being Honest,54,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,"ambient folk, indie folk, pop",If We're Being Honest,6fktnVCm6NnlMd7pVcvweN,09/03/2020,https://i.scdn.co/image/ab67616d0000b273895559acfb842fd941b921ef,https://i.scdn.co/image/ab6761610000e5eb6f9004573a721336b343bbd3
spotify:track:6fGSHpEipD1YjtLLChnBzW,Friend,65,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,"alt z, electropop, indie pop, pop",minor,2UZw04wDxLVceADw2Gi1Qy,7/14/2020,https://i.scdn.co/image/ab67616d0000b27355c38bc34d1fe852f2657c2e,https://i.scdn.co/image/ab6761610000e5eb465e5c53b8387313f81218b3
spotify:track:1jXKRARVJQFG3jTvZEgxsP,Bedroom Ceiling,57,Sody,01y8iBZYk8aeNfPsuTVrAt,"alt z, pop, uk pop",Bedroom Ceiling,0Q8OI49GqdAa3lnrdRHjFY,5/28/2020,https://i.scdn.co/image/ab67616d0000b273971ec4a2a6a6ff2b4cdeef39,https://i.scdn.co/image/ab6761610000e5eba558f11c27d28d35ce2444fc
spotify:track:5dF24wkOEPkyeLRzw6qDBL,Die for You,39,Dirty Blond,3ztI1lGY2ZwrmOJ5Kr6wsM,,Die for You,5SMcObJ7bb6dWX7ucqKVw3,04/03/2020,https://i.scdn.co/image/ab67616d0000b27329a3cae082a446bfffa391a1,https://i.scdn.co/image/ab6761610000e5eb708378a95be8cdb6ee5dc4fe
spotify:track:5IMMISEvjmRxNxcTbUj7KN,Everybody's Got Somebody,0,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,"alt z, australian pop, dance pop, pop, tropical house, uk pop",Homework Part 2,3JVy2fZN0nBFV1ETvntxfQ,8/14/2020,https://i.scdn.co/image/ab67616d0000b2736273d9006f270213b954c6c0,https://i.scdn.co/image/ab6761610000e5eb4985ec0e29ac28c64c877611
spotify:track:2IRbE07lRmXCC6jrUQHINL,Changes,30,Jack Vallier,2wnHlwpI5kZaXQRGq21UNN,,Changes,12duIXfgRBvou0P4GOGgp0,2/21/2020,https://i.scdn.co/image/ab67616d0000b2732279a1a581569edf22851c90,https://i.scdn.co/image/ab6761610000e5eb5cd6ff6ad2e8b955642ee760
spotify:track:7xWIEXBRkxD30V28lTjVJg,Love You Twice,29,Lilla Vargen,1bYTiIHnxEdBncCHYCfE4j,irish singer-songwriter,Love You Twice,0G7hUTTLGgHZzoUdeyW8wk,4/24/2020,https://i.scdn.co/image/ab67616d0000b273f521167b9bc9b6106a7a27ec,https://i.scdn.co/image/ab6761610000e5ebdb7d28ea145987c8f8f77aca
spotify:track:5t8nGUXKPnNkUJ3oJkQVIP,Forever (To Feel Like Tonight),32,April,4szhr7vkREIJ7DlW49pF5d,modern indie pop,Forever (To Feel Like Tonight),01gnane06gQaifHF5U68dv,8/14/2020,https://i.scdn.co/image/ab67616d0000b273327270fbc39e0ff95fe55551,https://i.scdn.co/image/ab6761610000e5eb5e42961c624884b9c29e2753
spotify:track:6cnurFx9S8dHnzEwfvEdLF,Choices,0,Benedict Cork,3x2c58AEVAjnJPpuz8ywTv,uk pop,Choices,1W28HpKbyLemMe7YALVvd4,09/02/2020,https://i.scdn.co/image/ab67616d0000b2738791100d756a64368a2de97a,https://i.scdn.co/image/ab6761610000e5eb244b37ebc67b4de13b3a80db
spotify:track:4f4cfvGeRK3t2rNZcB4ybd,Rescue Me,50,James Gillespie,6wlk4iqaEgEvADMVG6QMd8,"indie anthem-folk, uk pop",Rescue Me,1lY02lFb0TTPdZECPgM8pg,4/24/2020,https://i.scdn.co/image/ab67616d0000b273cfaa50e46744d166eabb944f,https://i.scdn.co/image/ab6761610000e5eb6efc08f970fec8032a878e7d
spotify:track:25XifMcAWmG4K6g6QB2fY9,Somebody Else,31,Navvy,59uIMi3xrGO0kwfy7Zea24,nz pop,The Final Pieces - EP,7LZVsIexGt6SBzLyn9YMZU,09/04/2020,https://i.scdn.co/image/ab67616d0000b2736261a62752a85ba32df31867,https://i.scdn.co/image/ab6761610000e5eb8ba2b951f91e3e1a346e0fcf
spotify:track:6bIb3cENmrDlWRZgGfsr8d,Room to breathe,22,ROE,6ZgfyJzSGlummUBhUK1hxw,"derry indie, irish pop",Room to breathe,3Letvb35njxwVlt8kr3reL,05/08/2020,https://i.scdn.co/image/ab67616d0000b2738f0f57623e07b5f3c1138449,https://i.scdn.co/image/ab6761610000e5eba5eff0e4248397ad252033e2
spotify:track:09svEvkmTi9vw4kWRyBC6X,Slow Motion,63,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,"alt z, dance pop, electropop, indie poptimism, pop, post-teen pop, social media pop",Slow Motion,0uu8cPSov9nCPWlfWs8c6d,7/24/2020,https://i.scdn.co/image/ab67616d0000b2738402cb666fc8f03f57e81027,https://i.scdn.co/image/ab6761610000e5eb2a710c30cccde80369773cfe
spotify:track:28WzLDIBpcD5UhWIOktTrr,Elsewhere,48,Minke,4fTWIwXX49PpfrhxBHfkkw,uk pop,Elsewhere,5p6wXzd3fXnFbvks9pZlXW,05/01/2020,https://i.scdn.co/image/ab67616d0000b273b2ff97fd92e913e49d41fe08,https://i.scdn.co/image/ab6761610000e5ebcd142a16e822bc23e6c2ed57
spotify:track:4wed9fstdS4hsJl2GpF0v0,Don't Feel,22,Tiz McNamara,15ulC0nwlKgA3hYyr4QgvS,irish singer-songwriter,Don't Feel,4yVQL0FHmbae27W2Hv0phH,1/31/2020,https://i.scdn.co/image/ab67616d0000b273b68db779c6c86ef73e1c510e,https://i.scdn.co/image/ab6761610000e5ebb276c584a61c23948aca3e31
spotify:track:6f0uPbLg8inuvKdhs4actG,Remember Me Well,21,Christy,3BgniSkzaCLKgQSBkWcsoV,,Remember Me Well,2qGXU5Ygr7OKtBWPD19uL7,05/08/2020,https://i.scdn.co/image/ab67616d0000b273719d69452eda216326a4f2ee,https://i.scdn.co/image/ab6761610000e5ebdcc28ef92b30dbd44af544c7
spotify:track:5kg8GtzTnFQJXtUOHaRsJ8,Dear Life,25,Mathilda Homer,0uwGk8b2zINQFSKiLbK50Y,british soul,Dear Life,3BmdTtFy2Zp0KLxg1ySqYO,04/02/2020,https://i.scdn.co/image/ab67616d0000b273838aa47f15ebccc58ef11868,https://i.scdn.co/image/ab6761610000e5eb648a40627ad00c1c8a92a911
spotify:track:4UwI05z2cvRJpChY8qmOop,Crawl,0,Blakey,3cqjRMFHyTEbY3Gq1P7sAl,,Crawl,4gsTWlrXZekIjELlPQEkqh,5/22/2020,https://i.scdn.co/image/ab67616d0000b2735e23577bc75cca22cc589467,https://i.scdn.co/image/ab6761610000e5ebbb42ea9c18e32fb392dd808b
spotify:track:7wDn727BWO03K7A4kNoVtw,Charlotte,0,Sody,01y8iBZYk8aeNfPsuTVrAt,"alt z, pop, uk pop",Charlotte,1qhHKGFxI4xOVzl5MboflI,3/27/2020,https://i.scdn.co/image/ab67616d0000b273c05e3ab89ecf3bda8183e9da,https://i.scdn.co/image/ab6761610000e5eba558f11c27d28d35ce2444fc
